FEvals,Fitness
1043.0,774.6386230928539
1048.0,718.6772744381386
1049.0,718.6772744381386
1050.0,718.6772744381386
1051.0,737.3647370252074
1052.0,718.6772744381386
1054.0,774.6386230928539
1059.0,718.6772744381386
1060.0,718.6772744381386
1061.0,718.6772744381386
1062.0,737.3647370252074
1063.0,718.6772744381386
1065.0,774.6386230928539
1070.0,718.6772744381386
1071.0,718.6772744381386
1072.0,718.6772744381386
1073.0,737.3647370252074
1074.0,718.6772744381386
1076.0,774.6386230928539
1081.0,718.6772744381386
1082.0,718.6772744381386
1083.0,718.6772744381386
1084.0,737.3647370252074
1085.0,718.6772744381386
1087.0,774.6386230928539
1092.0,718.6772744381386
1093.0,718.6772744381386
1094.0,718.6772744381386
1095.0,737.3647370252074
1096.0,718.6772744381386
1098.0,774.6386230928539
1103.0,718.6772744381386
1104.0,718.6772744381386
1105.0,718.6772744381386
1106.0,737.3647370252074
1107.0,718.6772744381386
1109.0,774.6386230928539
1114.0,718.6772744381386
1115.0,718.6772744381386
1116.0,718.6772744381386
1117.0,737.3647370252074
1118.0,718.6772744381386
1120.0,774.6386230928539
1125.0,718.6772744381386
1126.0,718.6772744381386
1127.0,718.6772744381386
1128.0,737.3647370252074
1129.0,718.6772744381386
1131.0,774.6386230928539
1136.0,718.6772744381386
1137.0,718.6772744381386
1138.0,718.6772744381386
1139.0,737.3647370252074
1140.0,718.6772744381386
1142.0,774.6386230928539
1147.0,718.6772744381386
1148.0,718.6772744381386
1149.0,718.6772744381386
1150.0,737.3647370252074
1151.0,718.6772744381386
1153.0,774.6386230928539
1158.0,718.6772744381386
1159.0,718.6772744381386
1160.0,718.6772744381386
1161.0,737.3647370252074
1162.0,718.6772744381386
1164.0,774.6386230928539
1169.0,718.6772744381386
1170.0,718.6772744381386
1171.0,718.6772744381386
1172.0,737.3647370252074
1173.0,718.6772744381386
1175.0,774.6386230928539
1180.0,718.6772744381386
1181.0,718.6772744381386
1182.0,718.6772744381386
1183.0,737.3647370252074
1184.0,718.6772744381386
1186.0,774.6386230928539
1191.0,718.6772744381386
1192.0,718.6772744381386
1193.0,718.6772744381386
1194.0,737.3647370252074
1195.0,718.6772744381386
1197.0,774.6386230928539
1202.0,718.6772744381386
1203.0,718.6772744381386
1204.0,718.6772744381386
1205.0,737.3647370252074
1206.0,718.6772744381386
1208.0,774.6386230928539
1213.0,718.6772744381386
1214.0,718.6772744381386
1215.0,718.6772744381386
1216.0,737.3647370252074
1217.0,718.6772744381386
1219.0,774.6386230928539
1224.0,718.6772744381386
1225.0,718.6772744381386
1226.0,718.6772744381386
1227.0,737.3647370252074
1228.0,718.6772744381386
1230.0,774.6386230928539
1235.0,718.6772744381386
1236.0,718.6772744381386
1237.0,718.6772744381386
1238.0,737.3647370252074
1239.0,718.6772744381386
1241.0,774.6386230928539
1246.0,718.6772744381386
1247.0,718.6772744381386
1248.0,718.6772744381386
1249.0,737.3647370252074
1250.0,718.6772744381386
1252.0,774.6386230928539
1257.0,718.6772744381386
1258.0,718.6772744381386
1259.0,718.6772744381386
1260.0,737.3647370252074
1261.0,718.6772744381386
1263.0,774.6386230928539
1268.0,718.6772744381386
1269.0,718.6772744381386
1270.0,718.6772744381386
1271.0,737.3647370252074
1272.0,718.6772744381386
1274.0,774.6386230928539
1279.0,718.6772744381386
1280.0,718.6772744381386
1281.0,718.6772744381386
1282.0,737.3647370252074
1283.0,718.6772744381386
1285.0,774.6386230928539
1290.0,718.6772744381386
1291.0,718.6772744381386
1292.0,718.6772744381386
1293.0,737.3647370252074
1294.0,718.6772744381386
1296.0,774.6386230928539
1301.0,718.6772744381386
1302.0,718.6772744381386
1303.0,718.6772744381386
1304.0,737.3647370252074
1305.0,718.6772744381386
1307.0,774.6386230928539
1312.0,718.6772744381386
1313.0,718.6772744381386
1314.0,718.6772744381386
1315.0,737.3647370252074
1316.0,718.6772744381386
1318.0,774.6386230928539
1323.0,718.6772744381386
1324.0,718.6772744381386
1325.0,718.6772744381386
1326.0,737.3647370252074
1327.0,718.6772744381386
1329.0,774.6386230928539
1334.0,718.6772744381386
1335.0,718.6772744381386
1336.0,718.6772744381386
1337.0,737.3647370252074
1338.0,718.6772744381386
1340.0,774.6386230928539
1345.0,718.6772744381386
1346.0,718.6772744381386
1347.0,718.6772744381386
1348.0,737.3647370252074
1349.0,718.6772744381386
1351.0,774.6386230928539
1356.0,718.6772744381386
1357.0,718.6772744381386
1358.0,718.6772744381386
1359.0,737.3647370252074
1360.0,718.6772744381386
1362.0,774.6386230928539
1367.0,718.6772744381386
1368.0,718.6772744381386
1369.0,718.6772744381386
1370.0,737.3647370252074
1371.0,718.6772744381386
1373.0,774.6386230928539
1378.0,718.6772744381386
1379.0,718.6772744381386
1380.0,718.6772744381386
1381.0,737.3647370252074
1382.0,718.6772744381386
1384.0,774.6386230928539
1389.0,718.6772744381386
1390.0,718.6772744381386
1391.0,718.6772744381386
1392.0,737.3647370252074
1393.0,718.6772744381386
1395.0,774.6386230928539
1400.0,718.6772744381386
1401.0,718.6772744381386
1402.0,718.6772744381386
1403.0,737.3647370252074
1404.0,718.6772744381386
1406.0,774.6386230928539
1411.0,718.6772744381386
1412.0,718.6772744381386
1413.0,718.6772744381386
1414.0,737.3647370252074
1415.0,718.6772744381386
1417.0,774.6386230928539
1422.0,718.6772744381386
1423.0,718.6772744381386
1424.0,718.6772744381386
1425.0,737.3647370252074
1426.0,718.6772744381386
1428.0,774.6386230928539
1433.0,718.6772744381386
1434.0,718.6772744381386
1435.0,718.6772744381386
1436.0,737.3647370252074
1437.0,718.6772744381386
1439.0,774.6386230928539
1444.0,718.6772744381386
1445.0,718.6772744381386
1446.0,718.6772744381386
1447.0,737.3647370252074
1448.0,718.6772744381386
1450.0,774.6386230928539
1455.0,718.6772744381386
1456.0,718.6772744381386
1457.0,718.6772744381386
1458.0,737.3647370252074
1459.0,718.6772744381386
1461.0,774.6386230928539
1466.0,718.6772744381386
1467.0,718.6772744381386
1468.0,718.6772744381386
1469.0,737.3647370252074
1470.0,718.6772744381386
1472.0,774.6386230928539
1477.0,718.6772744381386
1478.0,718.6772744381386
1479.0,718.6772744381386
1480.0,737.3647370252074
1481.0,718.6772744381386
1483.0,774.6386230928539
1488.0,718.6772744381386
1489.0,718.6772744381386
1490.0,718.6772744381386
1491.0,737.3647370252074
1492.0,718.6772744381386
1495.0,718.6772744381386
1499.0,718.6772744381386
1500.0,718.6772744381386
1501.0,718.6772744381386
1502.0,737.3647370252074
1503.0,718.6772744381386
1506.0,718.6772744381386
1510.0,718.6772744381386
1511.0,718.6772744381386
1512.0,718.6772744381386
1513.0,737.3647370252074
1514.0,718.6772744381386
1517.0,718.6772744381386
1521.0,718.6772744381386
1522.0,718.6772744381386
1523.0,718.6772744381386
1524.0,737.3647370252074
1525.0,718.6772744381386
1528.0,718.6772744381386
1532.0,718.6772744381386
1533.0,718.6772744381386
1534.0,718.6772744381386
1535.0,737.3647370252074
1536.0,718.6772744381386
1539.0,718.6772744381386
1543.0,718.6772744381386
1544.0,718.6772744381386
1545.0,718.6772744381386
1546.0,737.3647370252074
1547.0,718.6772744381386
1550.0,718.6772744381386
1554.0,718.6772744381386
1555.0,718.6772744381386
1556.0,718.6772744381386
1557.0,737.3647370252074
1558.0,718.6772744381386
1561.0,718.6772744381386
1565.0,718.6772744381386
1566.0,718.6772744381386
1567.0,718.6772744381386
1568.0,737.3647370252074
1569.0,718.6772744381386
1572.0,718.6772744381386
1576.0,718.6772744381386
1577.0,718.6772744381386
1578.0,718.6772744381386
1579.0,737.3647370252074
1580.0,718.6772744381386
1583.0,718.6772744381386
1587.0,718.6772744381386
1588.0,718.6772744381386
1589.0,718.6772744381386
1590.0,737.3647370252074
1591.0,718.6772744381386
1594.0,718.6772744381386
1598.0,718.6772744381386
1599.0,718.6772744381386
1600.0,718.6772744381386
1601.0,737.3647370252074
1602.0,718.6772744381386
1605.0,718.6772744381386
1609.0,718.6772744381386
1610.0,718.6772744381386
1611.0,718.6772744381386
1612.0,737.3647370252074
1613.0,718.6772744381386
1616.0,718.6772744381386
1620.0,718.6772744381386
1621.0,718.6772744381386
1622.0,718.6772744381386
1623.0,737.3647370252074
1624.0,718.6772744381386
1627.0,718.6772744381386
1631.0,718.6772744381386
1632.0,718.6772744381386
1633.0,718.6772744381386
1634.0,737.3647370252074
1635.0,718.6772744381386
1638.0,718.6772744381386
1642.0,718.6772744381386
1643.0,718.6772744381386
1644.0,718.6772744381386
1645.0,737.3647370252074
1646.0,718.6772744381386
1649.0,718.6772744381386
1653.0,718.6772744381386
1654.0,718.6772744381386
1655.0,718.6772744381386
1656.0,737.3647370252074
1657.0,718.6772744381386
1660.0,718.6772744381386
1664.0,718.6772744381386
1665.0,718.6772744381386
1666.0,718.6772744381386
1667.0,737.3647370252074
1668.0,718.6772744381386
1671.0,718.6772744381386
1675.0,718.6772744381386
1676.0,718.6772744381386
1677.0,718.6772744381386
1678.0,737.3647370252074
1679.0,718.6772744381386
1682.0,718.6772744381386
1686.0,718.6772744381386
1687.0,718.6772744381386
1688.0,718.6772744381386
1689.0,737.3647370252074
1690.0,718.6772744381386
1693.0,718.6772744381386
1697.0,718.6772744381386
1698.0,718.6772744381386
1699.0,718.6772744381386
1700.0,737.3647370252074
1701.0,718.6772744381386
1704.0,718.6772744381386
1708.0,718.6772744381386
1709.0,718.6772744381386
1710.0,718.6772744381386
1711.0,737.3647370252074
1712.0,718.6772744381386
1715.0,718.6772744381386
1719.0,718.6772744381386
1720.0,718.6772744381386
1721.0,718.6772744381386
1722.0,737.3647370252074
1723.0,718.6772744381386
1726.0,718.6772744381386
1730.0,718.6772744381386
1731.0,718.6772744381386
1732.0,718.6772744381386
1733.0,737.3647370252074
1734.0,718.6772744381386
1737.0,718.6772744381386
1741.0,718.6772744381386
1742.0,718.6772744381386
1743.0,718.6772744381386
1744.0,718.6772744381386
1745.0,718.6772744381386
1748.0,718.6772744381386
1752.0,718.6772744381386
1753.0,718.6772744381386
1754.0,718.6772744381386
1755.0,718.6772744381386
1756.0,718.6772744381386
1759.0,718.6772744381386
1763.0,718.6772744381386
1764.0,718.6772744381386
1765.0,718.6772744381386
1766.0,718.6772744381386
1767.0,718.6772744381386
1770.0,718.6772744381386
1774.0,718.6772744381386
1775.0,718.6772744381386
1776.0,718.6772744381386
1777.0,718.6772744381386
1778.0,718.6772744381386
1781.0,718.6772744381386
1785.0,718.6772744381386
1786.0,718.6772744381386
1787.0,718.6772744381386
1788.0,718.6772744381386
1789.0,718.6772744381386
1792.0,718.6772744381386
1796.0,718.6772744381386
1797.0,718.6772744381386
1798.0,718.6772744381386
1799.0,718.6772744381386
1800.0,718.6772744381386
1803.0,718.6772744381386
1807.0,718.6772744381386
1808.0,718.6772744381386
1809.0,718.6772744381386
1810.0,718.6772744381386
1811.0,718.6772744381386
1814.0,718.6772744381386
1818.0,718.6772744381386
1819.0,718.6772744381386
1820.0,718.6772744381386
1821.0,718.6772744381386
1822.0,718.6772744381386
1825.0,718.6772744381386
1829.0,718.6772744381386
1830.0,718.6772744381386
1831.0,718.6772744381386
1832.0,718.6772744381386
1833.0,718.6772744381386
1836.0,718.6772744381386
1840.0,718.6772744381386
1841.0,718.6772744381386
1842.0,718.6772744381386
1843.0,718.6772744381386
1844.0,718.6772744381386
1847.0,718.6772744381386
1851.0,718.6772744381386
1852.0,718.6772744381386
1853.0,718.6772744381386
1854.0,718.6772744381386
1855.0,718.6772744381386
1858.0,718.6772744381386
1862.0,718.6772744381386
1863.0,718.6772744381386
1864.0,718.6772744381386
1865.0,718.6772744381386
1866.0,718.6772744381386
1869.0,718.6772744381386
1873.0,718.6772744381386
1874.0,718.6772744381386
1875.0,718.6772744381386
1876.0,718.6772744381386
1877.0,718.6772744381386
1880.0,718.6772744381386
1884.0,718.6772744381386
1885.0,718.6772744381386
1886.0,718.6772744381386
1887.0,718.6772744381386
1888.0,718.6772744381386
1891.0,718.6772744381386
1895.0,718.6772744381386
1896.0,718.6772744381386
1897.0,718.6772744381386
1898.0,718.6772744381386
1899.0,718.6772744381386
1902.0,718.6772744381386
1906.0,718.6772744381386
1907.0,718.6772744381386
1908.0,718.6772744381386
1909.0,718.6772744381386
1910.0,718.6772744381386
1913.0,718.6772744381386
1917.0,718.6772744381386
1918.0,718.6772744381386
1919.0,718.6772744381386
1920.0,718.6772744381386
1921.0,718.6772744381386
1924.0,718.6772744381386
1928.0,718.6772744381386
1929.0,718.6772744381386
1930.0,718.6772744381386
1931.0,718.6772744381386
1932.0,718.6772744381386
1935.0,718.6772744381386
1939.0,718.6772744381386
1940.0,718.6772744381386
1941.0,718.6772744381386
1942.0,718.6772744381386
1943.0,718.6772744381386
1946.0,718.6772744381386
1950.0,718.6772744381386
1951.0,718.6772744381386
1952.0,718.6772744381386
1953.0,718.6772744381386
1954.0,718.6772744381386
1957.0,718.6772744381386
1961.0,718.6772744381386
1962.0,718.6772744381386
1963.0,718.6772744381386
1964.0,718.6772744381386
1965.0,718.6772744381386
1968.0,718.6772744381386
1972.0,718.6772744381386
1973.0,718.6772744381386
1974.0,718.6772744381386
1975.0,718.6772744381386
1976.0,718.6772744381386
1979.0,718.6772744381386
1983.0,718.6772744381386
1984.0,718.6772744381386
1985.0,718.6772744381386
1986.0,718.6772744381386
1987.0,718.6772744381386
1990.0,718.6772744381386
1994.0,718.6772744381386
1995.0,718.6772744381386
1996.0,718.6772744381386
1997.0,718.6772744381386
1998.0,718.6772744381386
2001.0,718.6772744381386
2005.0,718.6772744381386
2006.0,718.6772744381386
2007.0,718.6772744381386
2008.0,718.6772744381386
2009.0,718.6772744381386
2012.0,718.6772744381386
2016.0,718.6772744381386
2017.0,718.6772744381386
2018.0,718.6772744381386
2019.0,718.6772744381386
2020.0,718.6772744381386
2023.0,718.6772744381386
2027.0,718.6772744381386
2028.0,718.6772744381386
2029.0,718.6772744381386
2030.0,718.6772744381386
2031.0,718.6772744381386
2034.0,718.6772744381386
2038.0,718.6772744381386
2039.0,718.6772744381386
2040.0,718.6772744381386
2041.0,718.6772744381386
2042.0,718.6772744381386
2045.0,718.6772744381386
2049.0,718.6772744381386
2050.0,718.6772744381386
2051.0,718.6772744381386
2052.0,718.6772744381386
2053.0,718.6772744381386
2056.0,718.6772744381386
2060.0,718.6772744381386
2061.0,718.6772744381386
2062.0,718.6772744381386
2063.0,718.6772744381386
2064.0,718.6772744381386
2067.0,718.6772744381386
2071.0,718.6772744381386
2072.0,718.6772744381386
2073.0,718.6772744381386
2074.0,718.6772744381386
2075.0,718.6772744381386
2078.0,718.6772744381386
2082.0,718.6772744381386
2083.0,718.6772744381386
2084.0,718.6772744381386
2085.0,718.6772744381386
2086.0,718.6772744381386
2089.0,718.6772744381386
2093.0,718.6772744381386
2094.0,718.6772744381386
2095.0,718.6772744381386
2096.0,718.6772744381386
2097.0,718.6772744381386
2100.0,718.6772744381386
2104.0,718.6772744381386
2105.0,718.6772744381386
2106.0,718.6772744381386
2107.0,718.6772744381386
2108.0,718.6772744381386
2111.0,718.6772744381386
2115.0,718.6772744381386
2116.0,718.6772744381386
2117.0,718.6772744381386
2118.0,718.6772744381386
2119.0,718.6772744381386
2122.0,718.6772744381386
2126.0,718.6772744381386
2127.0,718.6772744381386
2128.0,718.6772744381386
2129.0,718.6772744381386
2130.0,718.6772744381386
2133.0,718.6772744381386
2137.0,718.6772744381386
2138.0,718.6772744381386
2139.0,718.6772744381386
2140.0,718.6772744381386
2141.0,718.6772744381386
2144.0,718.6772744381386
2148.0,718.6772744381386
2149.0,718.6772744381386
2150.0,718.6772744381386
2151.0,718.6772744381386
2152.0,718.6772744381386
2155.0,718.6772744381386
2159.0,718.6772744381386
2160.0,718.6772744381386
2161.0,718.6772744381386
2162.0,718.6772744381386
2163.0,718.6772744381386
2166.0,718.6772744381386
2170.0,718.6772744381386
2171.0,718.6772744381386
2172.0,718.6772744381386
2173.0,718.6772744381386
2174.0,718.6772744381386
2177.0,718.6772744381386
2181.0,718.6772744381386
2182.0,718.6772744381386
2183.0,718.6772744381386
2184.0,718.6772744381386
2185.0,718.6772744381386
2188.0,718.6772744381386
2192.0,718.6772744381386
2193.0,718.6772744381386
2194.0,718.6772744381386
2195.0,718.6772744381386
2196.0,718.6772744381386
2199.0,718.6772744381386
2203.0,718.6772744381386
2204.0,718.6772744381386
2205.0,718.6772744381386
2206.0,718.6772744381386
2207.0,718.6772744381386
2210.0,718.6772744381386
2214.0,718.6772744381386
2215.0,718.6772744381386
2216.0,718.6772744381386
2217.0,718.6772744381386
2218.0,718.6772744381386
2221.0,718.6772744381386
2225.0,718.6772744381386
2226.0,718.6772744381386
2227.0,718.6772744381386
2228.0,718.6772744381386
2229.0,718.6772744381386
2232.0,718.6772744381386
2236.0,718.6772744381386
2237.0,718.6772744381386
2238.0,718.6772744381386
2239.0,718.6772744381386
2240.0,718.6772744381386
2243.0,718.6772744381386
2247.0,718.6772744381386
2248.0,718.6772744381386
2249.0,718.6772744381386
2250.0,718.6772744381386
2251.0,718.6772744381386
2254.0,718.6772744381386
2258.0,718.6772744381386
2259.0,718.6772744381386
2260.0,718.6772744381386
2261.0,718.6772744381386
2262.0,718.6772744381386
2265.0,718.6772744381386
2269.0,718.6772744381386
2270.0,718.6772744381386
2271.0,718.6772744381386
2272.0,718.6772744381386
2273.0,718.6772744381386
2276.0,718.6772744381386
2280.0,718.6772744381386
2281.0,718.6772744381386
2282.0,718.6772744381386
2283.0,718.6772744381386
2284.0,718.6772744381386
